,x,y,ev
1.0,-7.173913043478251,103.69565217391306,59.99875758000669
1.1,-5.869565217391312,103.69565217391306,59.99309157706661
1.2000000000000002,-5.869565217391312,103.69565217391306,59.974810353733616
1.3000000000000003,-5.869565217391312,103.69565217391306,59.93158007629085
1.4000000000000004,-5.869565217391312,103.69565217391306,59.849512919350516
1.5000000000000004,-5.869565217391312,103.69565217391306,59.71647868342186
1.6000000000000005,-5.869565217391312,103.69565217391306,59.5243320862901
1.7000000000000006,-5.869565217391312,103.69565217391306,59.269599020874864
1.8000000000000007,-5.869565217391312,103.69565217391306,58.95301459829767
1.9000000000000008,-5.869565217391312,103.69565217391306,58.57850522986014
2.000000000000001,-5.869565217391312,103.69565217391306,58.152065373125936
2.100000000000001,-5.869565217391312,103.69565217391306,57.68077335224868
2.200000000000001,-5.869565217391312,103.69565217391306,57.17203569726787
2.300000000000001,-5.869565217391312,103.69565217391306,56.63306221444211
2.4000000000000012,-5.869565217391312,103.69565217391306,56.07053619191595
2.5000000000000013,-5.869565217391312,103.69565217391306,55.49043429846697
2.6000000000000014,-5.869565217391312,103.69565217391306,54.897953775494166
2.7000000000000015,-5.869565217391312,103.69565217391306,54.297512038564484
2.8000000000000016,-5.869565217391312,103.69565217391306,53.69279185803356
2.9000000000000017,-5.869565217391312,103.69565217391306,53.08681238037126
3.0000000000000018,-4.565217391304344,103.69565217391306,52.48298730978266
3.100000000000002,-4.565217391304344,103.69565217391306,51.88870470535765
3.200000000000002,-4.565217391304344,103.69565217391306,51.300933879399125
3.300000000000002,-4.565217391304344,103.69565217391306,50.72089279632164
3.400000000000002,-4.565217391304344,103.69565217391306,50.149477106016604
3.500000000000002,-3.2608695652173765,103.69565217391306,49.58983748519945
3.6000000000000023,-3.2608695652173765,103.69565217391306,49.04407629893314
3.7000000000000024,-3.2608695652173765,103.69565217391306,48.50956134740764
3.8000000000000025,-3.2608695652173765,103.69565217391306,47.986408313300075
3.9000000000000026,-1.9565217391304373,103.69565217391306,47.477783653328224
4.000000000000003,-1.9565217391304373,103.69565217391306,46.98237643817768
4.100000000000003,-1.9565217391304373,103.69565217391306,46.498963891711966
4.200000000000003,-0.6521739130434696,103.69565217391306,46.02987669437279
4.3000000000000025,-0.6521739130434696,103.69565217391306,45.57303362576609
4.400000000000003,0.6521739130434696,103.69565217391306,45.12860459823397
4.5000000000000036,0.6521739130434696,103.69565217391306,44.69581375232745
4.600000000000003,0.6521739130434696,103.69565217391306,44.274074452412805
4.700000000000003,0.6521739130434696,103.69565217391306,43.86294625512905
4.800000000000003,0.6521739130434696,103.69565217391306,43.46197250869998
4.900000000000004,0.6521739130434696,103.69565217391306,43.070687662232174
5.0000000000000036,0.6521739130434696,103.69565217391306,42.68862360226266
5.100000000000003,0.6521739130434696,103.69565217391306,42.31531508722784
5.200000000000004,0.6521739130434696,103.69565217391306,41.95030434539075
5.300000000000004,0.6521739130434696,103.69565217391306,41.59314489961723
5.400000000000004,0.6521739130434696,103.69565217391306,41.24340468187139
5.5000000000000036,0.6521739130434696,103.69565217391306,40.900668500395646
5.600000000000004,0.6521739130434696,103.69565217391306,40.56453992255028
5.700000000000005,0.6521739130434696,103.69565217391306,40.23464263578957
5.800000000000004,0.6521739130434696,103.69565217391306,39.91062134802477
5.900000000000004,0.6521739130434696,103.69565217391306,39.59214228661335
6.000000000000004,0.6521739130434696,103.69565217391306,39.278893352463456
6.100000000000005,0.6521739130434696,103.69565217391306,38.970583982364055
6.200000000000005,0.6521739130434696,103.69565217391306,38.66694476879186
6.300000000000004,0.6521739130434696,103.69565217391306,38.36772688226033
6.400000000000005,0.6521739130434696,103.69565217391306,38.072701336912715
6.500000000000005,0.6521739130434696,103.69565217391306,37.781658135656976
6.600000000000005,0.6521739130434696,103.69565217391306,37.494405326807254
6.700000000000005,0.6521739130434696,103.69565217391306,37.21076800002441
6.800000000000005,0.6521739130434696,103.69565217391306,36.93058724540874
6.900000000000006,0.6521739130434696,103.69565217391306,36.653719095935635
7.000000000000005,0.6521739130434696,103.69565217391306,36.380033470071595
7.100000000000005,0.6521739130434696,103.69565217391306,36.109413128378684
7.2000000000000055,0.6521739130434696,103.69565217391306,35.84175265521118
7.300000000000006,0.6521739130434696,103.69565217391306,35.576957474224045
7.400000000000006,0.6521739130434696,103.69565217391306,35.31494290433278
7.500000000000005,0.6521739130434696,103.69565217391306,35.055633260972044
7.600000000000006,0.6521739130434696,103.69565217391306,34.798961005971364
7.700000000000006,0.6521739130434696,103.69565217391306,34.54486594807925
7.800000000000006,0.6521739130434696,103.69565217391306,34.29329449509583
7.900000000000006,0.6521739130434696,103.69565217391306,34.04419895769573
8.000000000000007,0.6521739130434696,103.69565217391306,33.797536904314114
8.100000000000007,0.6521739130434696,103.69565217391306,33.553270565907475
8.200000000000006,0.6521739130434696,103.69565217391306,33.311366288966006
8.300000000000006,0.6521739130434696,103.69565217391306,33.07179403482984
8.400000000000006,0.6521739130434696,103.69565217391306,32.83452692312651
8.500000000000007,0.6521739130434696,103.69565217391306,32.59954081699144
8.600000000000007,0.6521739130434696,103.69565217391306,32.36681394763919
8.700000000000006,0.6521739130434696,103.69565217391306,32.136326575812156
8.800000000000008,0.6521739130434696,103.69565217391306,31.908060687634787
8.900000000000007,0.6521739130434696,103.69565217391306,31.681999722434274
9.000000000000007,0.6521739130434696,103.69565217391306,31.458128330149368
9.100000000000007,0.6521739130434696,103.69565217391306,31.236432156027767
9.200000000000006,0.6521739130434696,103.69565217391306,31.016897650406488
